Geography,Geographic Area Name,County,State,Population,Median Income,Median Income Rank,Mean Income,Mean Income Rank,Weighted Education Score,Weighted Education Rank
0500000US22119,"Webster Parish, Louisiana",Webster Parish,Louisiana,28371,34263,3113,54821,3056,2.472066547,2609
0500000US22121,"West Baton Rouge Parish, Louisiana",West Baton Rouge Parish,Louisiana,20967,80510,388,88670,923,2.679210187,1590
0500000US22123,"West Carroll Parish, Louisiana",West Carroll Parish,Louisiana,7535,45035,2835,63099,2774,2.297146649,3107
0500000US22125,"West Feliciana Parish, Louisiana",West Feliciana Parish,Louisiana,12882,71985,701,102485,409,2.56877814,2154
0500000US22127,"Winn Parish, Louisiana",Winn Parish,Louisiana,10851,44922,2841,67400,2551,2.386600313,2919
0500000US23001,"Androscoggin County, Maine",Androscoggin County,Maine,87900,64500,1246,82809,1304,2.757155859,1213
0500000US23003,"Aroostook County, Maine",Aroostook County,Maine,54845,50843,2488,68346,2483,2.680846021,1585
0500000US23005,"Cumberland County, Maine",Cumberland County,Maine,248040,87710,240,119466,189,3.355450734,63
0500000US23007,"Franklin County, Maine",Franklin County,Maine,24641,56890,1982,77513,1739,2.854754271,810
0500000US23009,"Hancock County, Maine",Hancock County,Maine,46585,64149,1279,84942,1144,3.054953311,307
0500000US23011,"Kennebec County, Maine",Kennebec County,Maine,100397,62118,1459,81937,1367,2.898801757,667
0500000US23013,"Knox County, Maine",Knox County,Maine,33678,68904,907,88889,912,3.040233981,328
0500000US23015,"Lincoln County, Maine",Lincoln County,Maine,29447,69638,867,95969,585,3.076646178,282
0500000US23017,"Oxford County, Maine",Oxford County,Maine,47872,54780,2181,72619,2153,2.66427139,1666
0500000US23019,"Penobscot County, Maine",Penobscot County,Maine,125466,59438,1714,79488,1580,2.92079926,602
0500000US23021,"Piscataquis County, Maine",Piscataquis County,Maine,14063,51805,2420,72016,2216,2.705539359,1470
0500000US23023,"Sagadahoc County, Maine",Sagadahoc County,Maine,30106,77591,484,92470,728,3.104264931,238
0500000US23025,"Somerset County, Maine",Somerset County,Maine,41254,53527,2280,71414,2261,2.640374267,1793
0500000US23027,"Waldo County, Maine",Waldo County,Maine,32593,62694,1401,80694,1485,2.960052772,498
0500000US23029,"Washington County, Maine",Washington County,Maine,25256,51669,2431,68265,2489,2.749960405,1242
0500000US23031,"York County, Maine",York County,Maine,173990,79743,410,98768,499,2.996988333,415
0500000US24001,"Allegany County, Maryland",Allegany County,Maryland,56170,55248,2136,70741,2315,2.681680612,1581
0500000US24003,"Anne Arundel County, Maryland",Anne Arundel County,Maryland,456502,116009,48,147102,57,3.212240034,129
0500000US24005,"Baltimore County, Maryland",Baltimore County,Maryland,666914,88157,230,117444,206,3.116188894,224
0500000US24009,"Calvert County, Maryland",Calvert County,Maryland,71725,128078,20,147643,55,3.06886023,290
0500000US24011,"Caroline County, Maryland",Caroline County,Maryland,25503,65326,1183,90691,808,2.522330706,2380
0500000US24013,"Carroll County, Maryland",Carroll County,Maryland,135657,111672,58,132777,103,3.086372248,268
0500000US24015,"Cecil County, Maryland",Cecil County,Maryland,80710,86869,250,105463,344,2.794003221,1044
0500000US24017,"Charles County, Maryland",Charles County,Maryland,127294,116882,44,133710,95,2.959833142,499
0500000US24019,"Dorchester County, Maryland",Dorchester County,Maryland,25705,57490,1924,80396,1508,2.608403034,1970
0500000US24021,"Frederick County, Maryland",Frederick County,Maryland,210658,115724,49,138462,81,3.187972923,156
0500000US24023,"Garrett County, Maryland",Garrett County,Maryland,23656,64447,1251,94949,623,2.724340548,1370
0500000US24025,"Harford County, Maryland",Harford County,Maryland,203084,106417,73,126684,132,3.113366883,226
0500000US24027,"Howard County, Maryland",Howard County,Maryland,252442,140971,8,173854,20,3.643735987,5
0500000US24029,"Kent County, Maryland",Kent County,Maryland,16268,71635,723,98025,525,2.966990411,478
0500000US24031,"Montgomery County, Maryland",Montgomery County,Maryland,814659,125583,24,172866,21,3.525314273,15
0500000US24033,"Prince George's County, Maryland",Prince George's County,Maryland,746003,97935,132,118777,196,2.952725391,515
0500000US24035,"Queen Anne's County, Maryland",Queen Anne's County,Maryland,39672,108332,66,134896,91,3.03241581,346
0500000US24037,"St. Mary's County, Maryland",St. Mary's County,Maryland,86553,113668,53,134383,92,2.980116229,450
0500000US24039,"Somerset County, Maryland",Somerset County,Maryland,20543,52149,2393,66829,2584,2.538285547,2300
0500000US24041,"Talbot County, Maryland",Talbot County,Maryland,30799,81667,365,119018,193,3.153901101,185
0500000US24043,"Washington County, Maryland",Washington County,Maryland,121108,73017,664,93605,677,2.68529742,1568
0500000US24045,"Wicomico County, Maryland",Wicomico County,Maryland,80912,69421,876,92407,733,2.811659581,970
0500000US24047,"Worcester County, Maryland",Worcester County,Maryland,43770,76689,519,109044,297,2.966392506,479
0500000US24510,"Baltimore city, Maryland",Baltimore city,Maryland,465106,58349,1824,85857,1074,2.934591254,570
0500000US25001,"Barnstable County, Massachusetts",Barnstable County,Massachusetts,196064,90447,207,124905,151,3.310046719,85
0500000US25003,"Berkshire County, Massachusetts",Berkshire County,Massachusetts,107629,69744,859,100641,446,3.080833233,275
0500000US25005,"Bristol County, Massachusetts",Bristol County,Massachusetts,458179,80628,384,104738,360,2.78556634,1092
0500000US25007,"Dukes County, Massachusetts",Dukes County,Massachusetts,16876,93225,175,154247,43,3.182033657,163
0500000US25009,"Essex County, Massachusetts",Essex County,Massachusetts,637015,94378,165,130777,111,3.077569602,279
0500000US25011,"Franklin County, Massachusetts",Franklin County,Massachusetts,58999,70383,805,89416,872,3.137087069,202
0500000US25013,"Hampden County, Massachusetts",Hampden County,Massachusetts,366110,66619,1075,89616,853,2.785228483,1094
0500000US25015,"Hampshire County, Massachusetts",Hampshire County,Massachusetts,130615,84025,294,110040,285,3.332503924,72
0500000US25017,"Middlesex County, Massachusetts",Middlesex County,Massachusetts,1306044,121304,31,164118,30,3.479869744,27
0500000US25019,"Nantucket County, Massachusetts",Nantucket County,Massachusetts,10854,135590,14,176197,19,3.489404828,24
0500000US25021,"Norfolk County, Massachusetts",Norfolk County,Massachusetts,573056,120621,35,170721,22,3.458937695,32
0500000US25023,"Plymouth County, Massachusetts",Plymouth County,Massachusetts,418484,105387,81,140463,74,3.09249816,261
0500000US25025,"Suffolk County, Massachusetts",Suffolk County,Massachusetts,656724,87669,242,128245,127,3.192668457,152
0500000US25027,"Worcester County, Massachusetts",Worcester County,Massachusetts,680540,88524,228,116031,222,3.046539513,316
0500000US26001,"Alcona County, Michigan",Alcona County,Michigan,8921,50295,2526,64847,2688,2.677502522,1601
0500000US26003,"Alger County, Michigan",Alger County,Michigan,7267,55528,2115,64943,2685,2.64951149,1739
0500000US26005,"Allegan County, Michigan",Allegan County,Michigan,91800,75543,559,93470,686,2.738442266,1294
0500000US26007,"Alpena County, Michigan",Alpena County,Michigan,23538,49133,2602,68111,2498,2.683490526,1576
0500000US26009,"Antrim County, Michigan",Antrim County,Michigan,19581,68850,912,87433,998,2.990041367,436
0500000US26011,"Arenac County, Michigan",Arenac County,Michigan,12274,53487,2287,65772,2641,2.573244256,2139
0500000US26013,"Baraga County, Michigan",Baraga County,Michigan,6840,51911,2411,70068,2373,2.601461988,2011
0500000US26015,"Barry County, Michigan",Barry County,Michigan,48888,75182,570,97693,538,2.767754868,1164
0500000US26017,"Bay County, Michigan",Bay County,Michigan,83180,57887,1880,75302,1931,2.712046165,1432
0500000US26019,"Benzie County, Michigan",Benzie County,Michigan,14942,71327,744,92315,737,2.970954357,470
0500000US26021,"Berrien County, Michigan",Berrien County,Michigan,120807,60379,1618,86184,1054,2.915013203,621
0500000US26023,"Branch County, Michigan",Branch County,Michigan,34384,60600,1602,76834,1794,2.55217543,2228
0500000US26025,"Calhoun County, Michigan",Calhoun County,Michigan,103304,58191,1848,77674,1722,2.722353442,1377
0500000US26027,"Cass County, Michigan",Cass County,Michigan,41068,65183,1194,90773,805,2.692266485,1536
0500000US26029,"Charlevoix County, Michigan",Charlevoix County,Michigan,21420,69764,858,94468,650,3.017927171,365
0500000US26031,"Cheboygan County, Michigan",Cheboygan County,Michigan,21664,59557,1704,75863,1887,2.735829025,1310
0500000US26033,"Chippewa County, Michigan",Chippewa County,Michigan,30106,58408,1819,78556,1662,2.777652295,1127
0500000US26035,"Clare County, Michigan",Clare County,Michigan,24886,47816,2675,65699,2649,2.476613357,2585
0500000US26037,"Clinton County, Michigan",Clinton County,Michigan,62002,82594,335,104250,367,3.033256992,342
0500000US26039,"Crawford County, Michigan",Crawford County,Michigan,10887,57998,1868,67054,2574,2.751354827,1236
0500000US26041,"Delta County, Michigan",Delta County,Michigan,29669,53852,2247,72837,2135,2.710505915,1441
0500000US26043,"Dickinson County, Michigan",Dickinson County,Michigan,20818,59651,1696,79478,1581,2.861946393,782
0500000US26045,"Eaton County, Michigan",Eaton County,Michigan,86664,77158,500,93124,699,2.964668144,483
0500000US26047,"Emmet County, Michigan",Emmet County,Michigan,27790,69690,865,98070,524,3.126124505,213
0500000US26049,"Genesee County, Michigan",Genesee County,Michigan,315014,58594,1800,80414,1507,2.759388472,1204
0500000US26051,"Gladwin County, Michigan",Gladwin County,Michigan,20668,53717,2263,71643,2244,2.566624734,2167
0500000US26053,"Gogebic County, Michigan",Gogebic County,Michigan,12206,47913,2669,68140,2496,2.860478453,790
0500000US26055,"Grand Traverse County, Michigan",Grand Traverse County,Michigan,76543,75553,558,96733,571,3.148792182,189
0500000US26057,"Gratiot County, Michigan",Gratiot County,Michigan,33529,57934,1876,77560,1734,2.648871126,1743
0500000US26059,"Hillsdale County, Michigan",Hillsdale County,Michigan,35919,59425,1719,75959,1876,2.635067791,1829
0500000US26061,"Houghton County, Michigan",Houghton County,Michigan,30053,52736,2346,73321,2092,3.024456793,357
0500000US26063,"Huron County, Michigan",Huron County,Michigan,25448,54475,2203,71283,2273,2.603269412,2003
0500000US26065,"Ingham County, Michigan",Ingham County,Michigan,227119,62548,1413,85939,1068,3.13740374,200
0500000US26067,"Ionia County, Michigan",Ionia County,Michigan,52509,71720,720,80108,1532,2.607381592,1979
0500000US26069,"Iosco County, Michigan",Iosco County,Michigan,21149,46224,2780,58793,2947,2.617948839,1920
0500000US26071,"Iron County, Michigan",Iron County,Michigan,9597,52241,2386,65979,2630,2.672501823,1621
0500000US26073,"Isabella County, Michigan",Isabella County,Michigan,53733,52638,2354,71460,2259,2.914335697,622
0500000US26075,"Jackson County, Michigan",Jackson County,Michigan,126798,62581,1410,82443,1330,2.734704017,1314
0500000US26077,"Kalamazoo County, Michigan",Kalamazoo County,Michigan,205498,67905,982,92248,741,3.121076604,220
0500000US26079,"Kalkaska County, Michigan",Kalkaska County,Michigan,14268,56380,2031,73664,2067,2.595178021,2036
0500000US26081,"Kent County, Michigan",Kent County,Michigan,501784,76247,532,100762,439,3.060083622,299
0500000US26083,"Keweenaw County, Michigan",Keweenaw County,Michigan,1775,55560,2109,81422,1418,3.207323944,138
0500000US26085,"Lake County, Michigan",Lake County,Michigan,10452,45946,2795,58943,2942,2.370933793,2969
0500000US26087,"Lapeer County, Michigan",Lapeer County,Michigan,70769,75402,563,94615,645,2.684734842,1572
0500000US26089,"Leelanau County, Michigan",Leelanau County,Michigan,18918,82345,342,116094,221,3.350988477,68
0500000US26091,"Lenawee County, Michigan",Lenawee County,Michigan,78752,65484,1173,81943,1365,2.731613165,1334
0500000US26093,"Livingston County, Michigan",Livingston County,Michigan,154198,96135,143,119911,183,3.110792617,229
0500000US26095,"Luce County, Michigan",Luce County,Michigan,4419,51015,2479,63279,2765,2.663272234,1672
0500000US26097,"Mackinac County, Michigan",Mackinac County,Michigan,9191,60620,1600,76023,1866,2.793493635,1049
0500000US26099,"Macomb County, Michigan",Macomb County,Michigan,695919,73876,624,93292,692,2.849205152,831
0500000US26101,"Manistee County, Michigan",Manistee County,Michigan,20804,59467,1711,81418,1419,2.712314939,1429
0500000US26103,"Marquette County, Michigan",Marquette County,Michigan,54627,63115,1365,77317,1750,3.002764201,402
0500000US26105,"Mason County, Michigan",Mason County,Michigan,23324,60744,1587,79695,1560,2.82361516,924
0500000US26107,"Mecosta County, Michigan",Mecosta County,Michigan,32314,54132,2224,68387,2482,2.788450826,1074
0500000US26109,"Menominee County, Michigan",Menominee County,Michigan,19256,54074,2232,69402,2413,2.605006232,1991
0500000US26111,"Midland County, Michigan",Midland County,Michigan,65896,73643,631,99402,479,3.067712759,291
0500000US26113,"Missaukee County, Michigan",Missaukee County,Michigan,11723,57667,1897,74849,1973,2.574596946,2132
0500000US26115,"Monroe County, Michigan",Monroe County,Michigan,122221,72573,686,92489,725,2.771888628,1150
0500000US26117,"Montcalm County, Michigan",Montcalm County,Michigan,52765,61250,1538,73320,2094,2.519359424,2391
0500000US26119,"Montmorency County, Michigan",Montmorency County,Michigan,7865,46345,2771,58223,2969,2.544310235,2273
0500000US26121,"Muskegon County, Michigan",Muskegon County,Michigan,136199,61347,1525,78993,1626,2.71250156,1427
0500000US26123,"Newaygo County, Michigan",Newaygo County,Michigan,39033,59065,1753,74773,1976,2.594906874,2039
0500000US26125,"Oakland County, Michigan",Oakland County,Michigan,1011667,92620,180,126488,134,3.351711581,67
0500000US26127,"Oceana County, Michigan",Oceana County,Michigan,20870,60691,1592,73788,2054,2.63981792,1796
0500000US26129,"Ogemaw County, Michigan",Ogemaw County,Michigan,17048,50377,2520,65133,2675,2.55296809,2224
0500000US26131,"Ontonagon County, Michigan",Ontonagon County,Michigan,5186,48316,2641,61107,2857,2.623602005,1899
0500000US26133,"Osceola County, Michigan",Osceola County,Michigan,17853,54875,2172,68119,2497,2.572116731,2144
0500000US26135,"Oscoda County, Michigan",Oscoda County,Michigan,6644,48692,2624,59781,2899,2.468392535,2628
0500000US26137,"Otsego County, Michigan",Otsego County,Michigan,19958,62865,1389,79912,1541,2.866569797,767
0500000US26139,"Ottawa County, Michigan",Ottawa County,Michigan,226927,83932,296,106239,331,3.023408409,359
0500000US26141,"Presque Isle County, Michigan",Presque Isle County,Michigan,11032,55986,2065,73660,2068,2.717730239,1398
0500000US26143,"Roscommon County, Michigan",Roscommon County,Michigan,20132,49898,2548,70516,2335,2.720643751,1383
0500000US26145,"Saginaw County, Michigan",Saginaw County,Michigan,149228,56579,2011,79210,1606,2.75469751,1224
0500000US26147,"St. Clair County, Michigan",St. Clair County,Michigan,127352,66887,1050,85544,1097,2.734853006,1313
0500000US26149,"St. Joseph County, Michigan",St. Joseph County,Michigan,46093,62281,1442,76121,1860,2.567982123,2159
0500000US26151,"Sanilac County, Michigan",Sanilac County,Michigan,32154,55740,2094,72456,2169,2.546028488,2266
0500000US26153,"Schoolcraft County, Michigan",Schoolcraft County,Michigan,6661,55071,2156,72108,2208,2.634889656,1830
0500000US26155,"Shiawassee County, Michigan",Shiawassee County,Michigan,53928,62498,1419,79801,1552,2.71649236,1408
0500000US26157,"Tuscola County, Michigan",Tuscola County,Michigan,42433,59815,1673,73290,2098,2.552046756,2229
0500000US26159,"Van Buren County, Michigan",Van Buren County,Michigan,58206,65531,1168,81574,1402,2.698295708,1505
0500000US26161,"Washtenaw County, Michigan",Washtenaw County,Michigan,302635,84245,288,118384,197,3.488912386,26
0500000US26163,"Wayne County, Michigan",Wayne County,Michigan,1361460,57223,1953,81036,1458,2.785932014,1088
0500000US26165,"Wexford County, Michigan",Wexford County,Michigan,26035,58652,1795,74610,1991,2.646514308,1758
0500000US27001,"Aitkin County, Minnesota",Aitkin County,Minnesota,13276,56406,2029,71757,2232,2.688912323,1554
0500000US27003,"Anoka County, Minnesota",Anoka County,Minnesota,277906,95782,149,113763,247,2.958521946,501
0500000US27005,"Becker County, Minnesota",Becker County,Minnesota,26781,68683,924,93555,682,2.860012696,791
0500000US27007,"Beltrami County, Minnesota",Beltrami County,Minnesota,34771,62173,1456,81939,1366,2.924592333,591
0500000US27009,"Benton County, Minnesota",Benton County,Minnesota,30739,70346,810,87758,967,2.817918605,946
0500000US27011,"Big Stone County, Minnesota",Big Stone County,Minnesota,4066,63024,1371,79511,1578,2.76512543,1183
0500000US27013,"Blue Earth County, Minnesota",Blue Earth County,Minnesota,55473,70906,768,87952,960,3.027562959,353
0500000US27015,"Brown County, Minnesota",Brown County,Minnesota,20262,67038,1038,82692,1314,2.775441714,1136
0500000US27017,"Carlton County, Minnesota",Carlton County,Minnesota,28340,74660,595,91973,752,2.845553987,845
0500000US27019,"Carver County, Minnesota",Carver County,Minnesota,79516,116308,46,146881,60,3.318024045,80
0500000US27021,"Cass County, Minnesota",Cass County,Minnesota,24030,61970,1470,81800,1382,2.83250104,892
0500000US27023,"Chippewa County, Minnesota",Chippewa County,Minnesota,9556,62112,1460,76829,1798,2.740163248,1285
0500000US27025,"Chisago County, Minnesota",Chisago County,Minnesota,44090,97446,134,111436,275,2.830347017,900
0500000US27027,"Clay County, Minnesota",Clay County,Minnesota,49189,75006,581,92120,747,3.064384314,294
